id	name	pvalue	logFC
XLOC_001388	-	0.031564943	-0.77555075
XLOC_001389	Ptprc	0.940423957	-0.002935176
XLOC_001396	-	0.004490098	-1.053691578
XLOC_001397	-	0.018197239	-1.076934007
XLOC_001398	Gm28501	0.918401282	-0.030862183
XLOC_001399	2310009B15Rik	0.782000281	0.09162047
XLOC_001400	Dennd1b	0.19278505	-0.136066057
XLOC_001408	Zbtb41	0.497825544	-0.037686661
XLOC_001413	Gm5837	0.493229118	-0.239806901
XLOC_001425	Gm5835	0.29173343	0.580035819
XLOC_001426	B3galt2	0.051039073	0.404663114
XLOC_001427	B3galt2	0.234376669	-0.183085246
XLOC_001428	Gm6397	0.724885465	-0.276402688
XLOC_001429	Glrx2	0.596713663	0.106202024
XLOC_001430	Uchl5	0.315808065	0.267117717
XLOC_001431	Gm29170	0.216779734	-0.074166657
XLOC_001432	-	0.026159317	-1.541719183
XLOC_001433	Rgs2	0.002076331	-3.214271386
XLOC_001434	Rgs1	0.023655023	0.563902725
XLOC_001448	-	0.433672718	-0.255314156
XLOC_001452	Gm15453	0.545118085	0.246394497
XLOC_001455	Tpr	0.089624757	-1.323950679
XLOC_001463	-	0.391002219	1.796186609
XLOC_001464	Ivns1abp	0.147793745	-0.503418184
XLOC_001465	Swt1	0.595802518	-0.278960364
XLOC_001466	Trmt1l	0.385873913	-0.182325874
XLOC_001468	Gm37893	0.210746193	-0.312849415
XLOC_001469	Rnf2	0.219153486	0.175334009
XLOC_001470	Gm36527	0.001477073	-0.969035315
XLOC_001473	Fam129a	0.164554703	0.355331875
XLOC_001474	Edem3	0.181752732	-0.116507422
XLOC_001476	1700025G04Rik	0.09490087	-1.191418391
XLOC_001477	1700025G04Rik	0.01455861	-0.945545336
XLOC_001479	-	0.209106944	-0.289871484
XLOC_001480	Tsen15	0.071570274	0.542606069
XLOC_001482	Rgl1	0.129304284	0.634166881
XLOC_001484	Arpc5	0.919030846	-0.056462895
XLOC_001485	Ncf2,Smg7	0.010761278	0.199236482
XLOC_001486	-	0.489875544	-0.266336106
XLOC_001487	-	0.071251925	-1.339220475
XLOC_001490	Gm8818,Lamc1	0.099796161	0.414170776
XLOC_001492	E330020D12Rik	0.103033131	0.578576463
XLOC_001493	E330020D12Rik	0.456907031	0.164182149
XLOC_001494	Shcbp1l	0.166201138	-0.16954217
XLOC_001496	Gm37669	0.193960242	-0.68717007
XLOC_001497	Dhx9	0.003751708	0.780390045
XLOC_001500	C230024C17Rik	0.749660129	0.107134382
XLOC_001501	Rgs16	0.170320961	0.244010878
XLOC_001502	Rnasel	0.465034679	-0.128154309
XLOC_001504	Teddm1b	0.391002219	-0.196434713
XLOC_001505	Teddm1a	0.070952462	-0.281103715
XLOC_001506	Glul,Mir8114	0.747294341	0.03969007
XLOC_001511	-	0.268941594	-0.772185202
XLOC_001513	Ier5	0.001812498	-1.182002352
XLOC_001514	Mr1	0.165995487	-1.16436373
XLOC_001515	Stx6	0.867044402	0.071207288
XLOC_001518	-	0.0784518	-0.712551755
XLOC_001519	Gm22569,Xpr1	0.022526139	-0.691749384
XLOC_001521	Acbd6	0.911188	-0.08501996
XLOC_001523	Gm37539,Qsox1	0.088879687	-2.002430125
XLOC_001524	Gm37571	0.364884309	0.681023573
XLOC_001525	Gm23744,Gm37571	0.004116713	-0.908709457
XLOC_001527	Gm36934	0.391002219	0.424456796
XLOC_001529	Gm9694	0.065974144	-0.767507023
XLOC_001530	-	0.096251111	-0.897706735
XLOC_001531	-	0.168775364	-1.556718714
XLOC_001532	Tor1aip2	0.000640447	-0.789854843
XLOC_001533	9430034N14Rik	0.038466633	-1.753154814
XLOC_001534	9430034N14Rik	0.014981893	-1.315570594
XLOC_001536	Nphs2	0.391002219	-0.169819464
XLOC_001537	Gm2000	0.948831277	0.204024267
XLOC_001538	Gm37648,Soat1	0.416586241	0.120851032
XLOC_001539	Gm37648	0.692304541	-0.080370372
XLOC_001540	Gm10031	0.857547576	-0.032767005
XLOC_001541	Abl2	0.044189663	-0.268093596
XLOC_001543	Tor3a	0.018925878	-1.057605475
XLOC_001544	Gm19918	0.109779906	-0.273777222
XLOC_001546	4930439D14Rik,Angptl1,Ralgps2	0.003404202	-0.610330779
XLOC_001547	Angptl1	0.082154075	-0.682977185
XLOC_001561	Rfwd2	0.793249229	-0.004894274
XLOC_001569	Gm24719	0.861655078	-0.046704131
XLOC_001571	4930523C07Rik	0.000858784	-2.444917019
XLOC_001572	4933417C20Rik,Mrps14	0.000316071	2.138024312
XLOC_001573	Gm36975,Gm38126,Rabgap1l	0.865743924	-0.112359761
XLOC_001574	Rabgap1l	0.268779875	-0.718218984
XLOC_001575	Rabgap1l	0.51272776	0.370988955
XLOC_001576	Rabgap1l	0.551665445	-0.097391204
XLOC_001578	Gm38126	0.404469364	0.236228693
XLOC_001582	Rc3h1	0.268143307	-0.079270945
XLOC_001583	Gm37052	0.391002219	-0.135507543
XLOC_001585	Gm37653	0.197339896	0.033347436
XLOC_001586	Serpinc1	0.441945159	-0.17699367
XLOC_001588	Zbtb37	0.208821794	0.662092724
XLOC_001589	Gm37362	0.228592061	0.562795709
XLOC_001590	Gas5,Gm22357,Gm22489,Gm23212,Gm25789,Gm26224,Mir5117,Snord47,Snord78,Snord80	0.319886083	0.580968137
XLOC_001591	Gm37634	0.391002219	0.07662506
XLOC_001592	Dars2	0.479070612	0.83021336
XLOC_001593	Cenpl	0.077678028	-0.586062023
XLOC_001594	Klhl20	0.006803437	-0.473367288
XLOC_001596	Gm6185,Prdx6	0.631413363	-0.115344807
XLOC_001599	-	0.295853114	-0.602203649
XLOC_001601	Gm15429	0.382623338	-0.257748416
XLOC_001604	Fasl	0.004438912	0.385415184
XLOC_001605	-	0.110610616	-0.514131649
XLOC_001606	Gm7496,Suco	0.000337589	-1.04931898
XLOC_001607	Gm7496	0.073013555	-1.068842474
XLOC_001609	Gm38304,Pigc	0.182146931	0.056816901
XLOC_001611	Dnm3os	0.391002219	-0.012666309
XLOC_001614	Mettl13	0.012782073	0.954802025
XLOC_001615	Vamp4	0.697429104	-0.150490547
XLOC_001617	-	0.592201753	-0.139409619
XLOC_001618	Prrc2c	0.029794968	0.144181817
XLOC_001619	Gm27616	0.252602442	-0.289370283
XLOC_001624	-	0.621375828	0.217274131
XLOC_001625	Gm24940	0.966537066	-0.06006809
XLOC_001632	Scyl3	0.102505641	0.245641079
XLOC_001633	Mettl18	0.686737047	-0.040107656
XLOC_001635	-	0.669321038	-0.124328315
XLOC_001636	Sele	0.096185726	-0.579919739
XLOC_001637	Sell	0.068066965	-1.102433808
XLOC_001641	-	0.511698654	-0.290676708
XLOC_001644	Nme7	5.39e-05	-1.175979509
XLOC_001653	Gm20743	0.010740092	1.734357686
XLOC_001656	-	0.327519593	-0.598291053
XLOC_001657	Sft2d2	0.010741819	-0.476044048
XLOC_001658	Tiprl	0.009188102	-0.515525048
XLOC_001659	Gm38190	0.003630287	-2.064451596
XLOC_001660	Gpr161	0.015530933	-0.377502795
XLOC_001661	Dcaf6,Gm38368	0.02590446	-0.724888907
XLOC_001662	Gm38368	0.49844448	-0.383170827
XLOC_001664	Gm37864	0.194410497	-1.05346978
XLOC_001665	Gm37864	0.060688521	-0.695445484
XLOC_001666	Mpc2	0.608078091	-0.101698592
XLOC_001671	Gm44458,Rcsd1	0.000194799	-1.852672898
XLOC_001674	Creg1	0.504780814	0.215406261
XLOC_001675	Cd247,Gm16565	0.271681469	0.232216771
XLOC_001676	Gm17976	0.166452154	-0.694848618
XLOC_001681	Pogk,Tada1	0.006671744	1.79144594
XLOC_001682	Gm16418	0.461932319	-0.15287683
XLOC_001687	-	0.072928051	0.508764815
XLOC_001688	Gm2453	0.001200189	1.582896093
XLOC_001691	-	0.08664115	0.499695215
XLOC_001692	-	0.827952138	0.060738425
XLOC_001693	Tmco1	0.607437124	-0.035108364
XLOC_001695	Aldh9a1	0.216206601	0.357052154
XLOC_001696	Mgst3	0.079370656	-1.667149842
XLOC_001704	Hsd17b7	0.537187706	0.02226887
XLOC_001706	Uap1	0.085003735	-0.516102576
XLOC_001707	Gm37748	0.485092484	-0.144010641
XLOC_001708	-	0.04089345	-1.296152889
XLOC_001709	4930500M09Rik,Uhmk1	0.031202212	0.376578059
XLOC_001710	Sh2d1b2	0.391002219	-0.014864235
XLOC_001715	Atf6	0.001506615	1.721431614
XLOC_001716	Gm26620,Gm9929	0.10084069	0.689081056
XLOC_001723	Sdhc	0.180897951	0.665666532
XLOC_001725	Nr1i3	0.026726973	0.773613784
XLOC_001727	Ndufs2	0.645565111	0.091433322
XLOC_001729	-	0.266194012	-0.508176091
XLOC_001730	B4galt3,Ppox	0.022079827	-0.78469495
XLOC_001731	Usp21	0.44027089	0.212458329
XLOC_001733	Dedd	0.05032426	0.312654241
XLOC_001734	Pfdn2	0.588682755	-0.197224174
XLOC_001735	Gm37154	0.391002219	0.105506029
XLOC_001737	Pvrl4	0.358983408	-0.182739969
XLOC_001738	Arhgap30	0.093761219	-0.486029426
XLOC_001739	Tstd1,Usf1	0.391002219	0.117667544
XLOC_001741	B930036N10Rik	0.051727075	0.485361654
XLOC_001742	Alyref2	0.252815129	-0.510240259
XLOC_001746	Ly9	0.815878935	0.043798155
XLOC_001747	Gm37787	0.002884425	2.000814609
XLOC_001752	Slamf1	0.814111849	0.049106662
XLOC_001753	Cd84	0.166109825	-0.294486022
XLOC_001754	Gm10521	0.149842807	0.061220756
XLOC_001755	Slamf6	0.205143807	-0.623569851
XLOC_001757	Vangl2	0.047415759	-0.505490686
XLOC_001758	Vangl2	0.270551617	-0.823466025
XLOC_001759	Copa	0.808177653	-0.063611835
XLOC_001761	Pex19	0.112658822	0.148089942
XLOC_001762	Gm10171	0.051587521	1.011845549
XLOC_001763	-	0.125503611	-0.324772859
XLOC_001764	Dcaf8	0.101155527	-1.361214362
XLOC_001767	Igsf8	0.391002219	-0.352859273
XLOC_001769	Kcnj10	0.161262707	-0.19639729
XLOC_001770	Pigm	0.019219883	-0.339251155
XLOC_001773	Igsf9	0.200315177	-0.990183975
XLOC_001774	Tagln2	0.207210809	-0.518318308
XLOC_001775	Gm37125	0.026448886	-0.737389843
XLOC_001787	Aim2,Gm4955	0.003637672	-2.894370446
XLOC_001788	-	0.08499566	-0.395460142
XLOC_001789	-	0.118906352	-0.731282953
XLOC_001790	-	0.028112004	-1.2942274
XLOC_001791	BC094916,Gm44481	0.000420628	-1.734012246
XLOC_001793	-	0.914302152	0.028937494
XLOC_001794	Pydc4	0.002408801	-2.410360793
XLOC_001795	Pyhin1	0.370515575	-0.18639393
XLOC_001796	Pydc3	0.107697987	-0.405847352
XLOC_001798	Mndal	0.030813397	-1.845013511
XLOC_001799	Mndal	0.002235096	-1.899810764
XLOC_001800	Ifi203	0.000405832	-2.496145441
XLOC_001823	-	0.391002219	0.124887624
XLOC_001824	Kmo	0.000795103	1.513054654
XLOC_001826	Opn3	0.366314988	0.369392859
XLOC_001835	-	0.280896073	-0.356337652
XLOC_001836	-	0.72197098	0.065530325
XLOC_001837	Gm36992	0.595608398	-0.065183662
XLOC_001839	Akt3,Sdccag8	0.018373434	-0.495940245
XLOC_001846	Zbtb18	0.371771179	-0.091692343
XLOC_001849	1700016C15Rik	0.223797902	-0.457393227
XLOC_001850	Adss,Gm16585	0.000648644	1.213954483
XLOC_001851	Gm16585	0.463529984	-0.835219377
XLOC_001855	-	0.205368704	-0.702357234
XLOC_001856	Desi2	0.74290688	-0.025465953
XLOC_001858	Cox20,Gm28062,Hnrnpu	0.003350049	0.929549831
XLOC_001860	-	0.562108237	-0.150227115
XLOC_001864	Kif26b	0.117050304	-0.106883087
XLOC_001867	-	0.117235091	-0.548160295
XLOC_001868	-	0.042922255	-0.407188653
XLOC_001869	Smyd3	0.266601984	-0.758904061
XLOC_001870	Cnst	0.211779932	-0.11089647
XLOC_001871	Gm15480	0.495858842	0.185841016
XLOC_001873	Gm10518	0.001166223	0.828292011
XLOC_001874	Cdc42bpa	0.208159408	-0.212681658
XLOC_001876	Adck3	0.152168715	-1.007071544
XLOC_001877	Psen2	0.005667195	-1.080430602
XLOC_001879	-	0.01789214	-1.436153354
XLOC_001880	Itpkb	0.005000079	-0.777675323
XLOC_001881	Gm37033	0.053976772	-0.251630107
XLOC_001884	Mir6904,Parp1	0.697257311	0.004682231
XLOC_001888	Acbd3	0.746910446	-0.0198682
XLOC_001889	Gm38293	0.639390171	-0.173843837
XLOC_001890	-	0.008141081	-1.358162933
XLOC_001891	Gm17275,H3f3aos	0.074887267	-0.277941184
XLOC_001892	H3f3a	0.000673649	-2.767826055
XLOC_001894	-	0.000884916	-2.349440066
XLOC_001895	Sde2	0.097836515	-0.331787675
XLOC_001898	Pycr2	0.181121685	-0.369382907
XLOC_001900	Tmem63a	0.436102382	-0.102475827
XLOC_001901	Ephx1	0.021354496	-0.868049703
XLOC_001906	Fgfr3-ps,Nvl	0.049362118	1.094151272
XLOC_001907	Cnih4	0.501439177	-0.059026518
XLOC_001908	Wdr26	0.000658315	-0.552989768
XLOC_001909	A430110L20Rik	0.279432336	-0.192303153
XLOC_001910	Rpl35a-ps2	0.541045244	-0.702279663
XLOC_001914	Dnah14	0.00068743	-0.602784681
XLOC_001916	Srp9	0.078608252	0.408982938
XLOC_001917	Degs1	0.068360558	0.16575695
XLOC_001918	1700047M11Rik	0.053185048	-0.358696116
XLOC_001919	Fbxo28	0.259535848	-0.090476422
XLOC_001920	Trp53bp2	0.308746125	-0.095379304
XLOC_001921	-	0.18169599	-0.414584161
XLOC_001922	Capn2,Gm37885	0.004142557	-1.632787338
XLOC_001923	Gm37069	0.006757374	-0.798676637
XLOC_001933	Disp1	0.090234338	-0.366504575
XLOC_001934	Aida,Brox	0.041035739	-0.255065026
XLOC_001935	Mia3	0.837659443	-0.137708981
XLOC_001936	Mia3	0.030514371	-0.739515562
XLOC_001937	-	0.096476308	-1.091120447
XLOC_001938	-	0.013909749	-1.737230068
XLOC_001939	Mia3	0.005056325	-0.558241058
XLOC_001941	Taf1a	0.342917196	0.55287646
XLOC_001950	Dusp10	0.149367984	-0.14543543
XLOC_001951	1700056E22Rik	0.007226888	-2.392022663
XLOC_001958	Mar-02	0.177584262	-0.357025331
XLOC_001962	2010103J01Rik,Bpnt1,Gm37785,Rab3gap2	0.449230369	-0.160029614
XLOC_001966	Eprs	0.185369327	0.276459364
XLOC_001975	Gm29491	0.110125043	0.540871558
XLOC_001976	A430105J06Rik	0.00135239	1.498631133
XLOC_001981	Gpatch2	0.744958879	-0.061266446
XLOC_001982	Gm21710	0.391002219	0.008376472
XLOC_001989	-	0.202626227	-0.43033026
XLOC_001990	Kctd3	0.590085463	0.151127587
XLOC_001995	Ptpn14	0.138780603	0.542261894
XLOC_001997	Gm37422,Smyd2	0.000384002	1.86747807
XLOC_002002	Rps6kc1	0.008354624	0.944930284
XLOC_002003	Angel2	0.81949112	0.054576358
XLOC_002006	Gm37095	0.216590591	-0.386805417
XLOC_002007	A230020J21Rik,Mfsd7b	0.022564552	0.606890548
XLOC_002009	Tatdn3	0.06076478	-0.749082017
XLOC_002013	Atf3	0.00061878	2.489772732
XLOC_002015	D730003I15Rik	0.96632547	-0.012158036
XLOC_002018	Nenf	0.074345578	1.807539642
XLOC_002019	Ppp2r5a,Tmem206	0.001386039	-0.593205411
XLOC_002022	Dtl	0.052364329	0.376420014
XLOC_002023	Ints7	0.988875591	0.055570409
XLOC_002025	Lpgat1	0.339210694	0.063263185
XLOC_002027	Slc30a1	0.332768272	-0.601969027
XLOC_002028	Rd3	0.010597987	-0.39962766
XLOC_002029	Gm32460	0.001825363	-1.643103108
XLOC_002030	Gm10516,Gm26879	0.016954926	-1.378340535
XLOC_002031	Gm3934	0.040525892	-0.91093943
XLOC_002033	Kcnh1	0.11786228	-0.060756384
XLOC_002034	Gm22265,Hhat	0.71912313	-0.200645002
XLOC_002041	-	0.274016153	0.705804686
XLOC_002042	-	0.007729178	0.312410643
XLOC_002043	Diexf	0.005811136	1.451597579
XLOC_002044	A130010J15Rik,Gm15872,Irf6	0.000566028	-0.516696122
XLOC_002045	Gm15872	0.292840899	-0.327437137
XLOC_002046	Traf3ip3	0.565383281	-0.257667799
XLOC_002047	Traf3ip3	0.957021263	0.090898278
XLOC_002048	Traf3ip3	0.305033328	-0.312527776
XLOC_002050	Lamb3	0.295811171	-0.401224869
XLOC_002051	Lamb3	0.000156332	-4.033681623
XLOC_002052	Hsd11b1	0.0712461	-2.908715063
XLOC_002054	Hsd11b1	0.074938677	-3.31325676
XLOC_002055	Hsd11b1	0.016825544	-3.116042109
XLOC_002068	Cd34	0.391002219	-0.046296644
XLOC_002069	A330023F24Rik,Mir29b-2,Mir29c	0.05920297	-0.66817917
XLOC_002070	Gm37334	0.391002219	0.011377098
XLOC_002071	9630010A21Rik	0.240614513	-0.179434915
XLOC_002072	Gm37366	0.565266248	-0.14693765
XLOC_002073	-	0.921526867	0.006011226
XLOC_002074	Cr1l	0.16864084	-0.264586127
XLOC_002096	Mrpl15	0.891768119	-0.013658791
XLOC_002097	Gm37144	0.066570234	0.186401587
XLOC_002098	Gm6104	0.022589775	1.090930536
XLOC_002099	Gm6104	0.262493839	0.847931384
XLOC_002100	Gm37277	0.164226013	-0.28901454
XLOC_002101	Rgs20	0.232553046	-0.309088843
XLOC_002104	Atp6v1h	0.287318361	0.257161218
XLOC_002105	-	0.469587137	0.57775762
XLOC_002112	4732440D04Rik,Rb1cc1	0.039181427	-0.617786886
XLOC_002116	Gm26983,Gm38372,Pcmtd1	0.002052136	-1.106742876
XLOC_002135	Adhfe1	0.00122163	1.605301492
XLOC_002139	Vcpip1	0.111305024	-0.114816898
XLOC_002142	Sgk3	0.066510961	-1.224905492
XLOC_002143	Mcmdc2	0.140190712	-1.254299036
XLOC_002144	Snhg6	0.256575895	0.278548766
XLOC_002149	Cops5	0.254210454	-0.621321779
XLOC_002150	1700047N06Rik	0.374039755	-0.206875272
XLOC_002151	1700047N06Rik	0.610093792	-0.191679045
XLOC_002152	Cspp1	0.068976709	-0.580187929
XLOC_002153	Arfgef1,Gm37569	0.486511105	-0.352671091
XLOC_002167	Ncoa2	0.445123754	-0.122851899
XLOC_002173	Gm38120	0.346840387	-0.056453447
XLOC_002176	Tram1	0.171961819	-0.587801574
XLOC_002178	Lactb2	0.391002219	0.007206178
XLOC_002188	Rpl5-ps1	0.021881673	1.414552045
XLOC_002194	Terf1	0.082461519	-0.75442563
XLOC_002195	Sbspon	0.00847863	-0.732595344
XLOC_002197	Rpl7	0.225639893	-0.449821655
XLOC_002198	Rdh10	0.817918843	0.023836004
XLOC_002201	Ube2w	0.391002219	0.015836905
XLOC_002202	Tceb1	0.243192774	0.572537995
XLOC_002204	Tmem70	0.039757811	1.59326848
XLOC_002205	-	0.73766922	-0.075760991
XLOC_002233	Mcm3	0.195689081	0.226721201
XLOC_002236	Gm24171	0.022274406	-0.925672161
XLOC_002238	Tram2	0.374589906	-0.020492476
XLOC_002254	Smap1	0.939145731	-0.00128058
XLOC_002260	Gm10222,Gm10925,Gm28437,Gm28438,Gm28439	0.093754634	1.34694083
XLOC_002261	Gm28661	0.655604972	0.244144979
XLOC_002262	Gm29216	0.235456349	0.443392467
XLOC_002263	Lmbrd1	0.8366132	-0.024619608
XLOC_002264	-	0.670811542	-0.281866328
XLOC_002267	-	0.412708437	0.278715086
XLOC_002268	-	0.394868891	0.366545201
XLOC_002306	Phf3	0.195365207	-0.629991823
XLOC_002308	Gm37906	0.962804483	0.005062063
XLOC_002309	Ptp4a1	0.116433411	-0.087129542
XLOC_002317	Gm19680	0.516693727	0.128081546
XLOC_002328	Prim2	0.07001382	-0.493234781
XLOC_002330	Gm38173	0.430342827	-0.172810325
XLOC_002331	Rab23	0.145733471	0.239409535
XLOC_002332	Bag2	0.777886433	0.033690261
XLOC_002333	Zfp451	0.206625197	-0.423328629
XLOC_002339	Gm26788	0.796749529	-0.011097937
XLOC_002340	A930005N03Rik	0.574531769	-0.081657753
XLOC_002342	Ccdc115,Gm28306,Imp4	0.914988648	-0.045801774
XLOC_002344	Gm37233	0.079936758	-0.092413306
XLOC_002345	Gm28417	0.034099339	-0.763889262
XLOC_002346	4930568A12Rik	0.105086716	-0.266540804
XLOC_002347	-	0.023659654	-0.560353266
XLOC_002348	-	0.984611937	0.057895726
XLOC_002357	Gm38336	0.461688967	-0.210043077
XLOC_002358	Fam168b	0.233756615	-0.383801588
XLOC_002360	Plekhb2	0.049591778	0.774699814
XLOC_002361	-	0.528122754	0.363987952
XLOC_002368	Gm37335,Hs6st1	0.00800859	-0.672389481
XLOC_002369	-	0.183183332	0.111542973
XLOC_002370	Uggt1	0.42248663	-0.313105756
XLOC_002372	Neurl3	0.210013068	-0.499022015
XLOC_002373	Arid5a	0.005986879	-0.876620848
XLOC_002374	Kansl3	0.060093739	-0.339962911
XLOC_002376	Lman2l	0.616763529	-0.05663299
XLOC_002377	-	0.006399344	-1.021603598
XLOC_002378	-	0.046844783	-0.757251671
XLOC_002379	Cnnm4	0.110586967	-0.544619322
XLOC_002380	Cnnm3,Gm38033	0.896832455	-0.054079838
XLOC_002381	Ankrd23,Ankrd39,Gm43543	0.029389871	-0.562671308
XLOC_002382	Sema4c	0.693541933	0.022284989
XLOC_002384	Cox5b	0.039232158	0.732747211
XLOC_002385	Actr1b	0.125368357	0.348303569
XLOC_002387	Gm18828	0.012742244	1.423821846
XLOC_002388	Gm18828	0.371178606	1.472789522
XLOC_002389	Tmem131	0.12958005	-0.483274329
XLOC_002391	Gm38115	0.768846635	0.033388571
XLOC_002396	4930439A04Rik,Inpp4a	0.00679801	-0.454496847
XLOC_002397	4930439A04Rik	0.985366002	-0.028114607
XLOC_002398	Gm37135	0.155754361	-0.93969043
XLOC_002399	-	0.146335061	-0.780708962
XLOC_002400	Coa5,Mgat4a,Unc50	0.411504872	-0.46980269
XLOC_002404	Tsga10	0.740936744	-0.030690805
XLOC_002405	Mitd1,Mrpl30	0.088480323	0.540212385
XLOC_002406	-	0.271312014	0.409506121
XLOC_002407	Lyg2	0.391002219	-0.077491068
XLOC_002409	Txndc9	0.298405284	-0.143246986
XLOC_002410	Eif5b,Rev1	0.051453277	0.908089184
XLOC_002412	Aff3	0.631543384	0.077993295
XLOC_002414	Chst10	0.212916757	-0.19435829
XLOC_002415	Pdcl3	0.136580778	0.477837366
XLOC_002420	Tbc1d8	0.27055852	0.150274576
XLOC_002422	Cnot11	0.79052568	-0.070981578
XLOC_002423	Gm15832,Rnf149	0.17077552	-0.174544842
XLOC_002431	-	0.223552714	-0.558015414
XLOC_002432	Map4k4	0.003468342	-0.867842602
XLOC_002435	Il1rl2	0.243019231	-0.523674796
XLOC_002436	Gm17970	0.015994741	-0.878665941
XLOC_002437	Il18r1	0.00598454	-2.18806752
XLOC_002450	Gm23126,Mrps9	0.011871294	0.795532974
XLOC_002452	-	0.980202636	0.031149602
XLOC_002453	Tgfbrap1	0.549596175	-0.379710178
XLOC_002454	Tgfbrap1	0.791961665	-0.01621786
XLOC_002455	AI597479	0.00096003	1.218043292
XLOC_002456	-	0.817852056	0.074632903
XLOC_002457	Fhl2	0.184699099	0.270703867
XLOC_002458	Gm8210	0.377866347	0.377706582
XLOC_002460	Nck2	0.002341296	-1.272648304
XLOC_002461	Gm37536	0.196335966	-1.117546529
XLOC_002462	-	0.06301914	-0.88813354
XLOC_002465	Uxs1	0.457668739	0.121994247
XLOC_002467	Mettl21c,Tpp2	0.679977352	-0.092976007
XLOC_002469	-	0.029549193	-1.261119338
XLOC_002472	Gm29247,Kdelc1,Tex30	0.571386811	0.073477362
XLOC_002473	Bivm	0.63308898	0.147589323
XLOC_002474	Ercc5	0.158972627	-0.336923435
XLOC_002475	-	0.39580975	0.427402911
XLOC_002488	-	0.939609892	0.123498696
XLOC_002489	Wdr75	0.000445602	1.602464171
XLOC_002496	Slc39a10	0.45721634	-0.059949259
XLOC_002519	Nabp1	0.678378812	-0.084288854
XLOC_002520	-	0.835562405	0.093350672
XLOC_002530	Gm3940	0.013146217	-1.738172045
XLOC_002531	Gls	0.002142676	-0.875232876
XLOC_002532	Gm18301	0.467839422	0.190913683
XLOC_002535	Nab1	0.571781304	0.167171884
XLOC_002536	Gm5976	0.010671323	-0.782145766
XLOC_002538	Gm5527	0.177233775	0.633558795
XLOC_002539	Tmem194b	0.001964151	-1.131396205
XLOC_002540	Gm37242	0.047697193	-1.00992098
XLOC_002541	Mfsd6	0.082124698	-0.541372685
XLOC_002543	Inpp1	0.524193548	-0.127997528
XLOC_002544	1700019D03Rik,Gm16107,Hibch	0.019799931	0.60773789
XLOC_002545	Gm16107	0.878740561	-0.067960111
XLOC_002547	Pms1	0.066268431	0.35854456
XLOC_002548	Asnsd1,Gm18800,Gm28551	0.362375319	-0.220521065
XLOC_002552	Stk17b	0.007269881	-0.988629031
XLOC_002553	Hecw2	0.186598308	-0.060181227
XLOC_002557	Gtf3c3	0.374379877	0.208429268
XLOC_002558	Pgap1	0.522659176	-0.046788363
XLOC_002560	Ankrd44	0.018405052	-1.106454181
XLOC_002562	A130048G24Rik	0.118693233	-0.26655767
XLOC_002563	Sf3b1	0.329777647	0.225597141
XLOC_002564	Coq10b,E330011M16Rik	0.040718438	-1.08999085
XLOC_002565	Gm17971	0.011819047	-1.385655013
XLOC_002566	Hspd1	0.000371108	1.987508837
XLOC_002568	Gm6822	0.045199061	-0.520468612
XLOC_002569	Rftn2	0.0084331	-0.949415412
XLOC_002570	Mars2	0.040347712	-0.235798441
XLOC_002571	Boll	0.464053809	-0.128701589
XLOC_002574	Gm6644,Plcl1	0.007278275	-1.685946569
XLOC_002575	Gm6644	0.215934905	-0.340760826
XLOC_002583	1700066M21Rik	0.079905239	-0.464430145
XLOC_002584	Tyw5	0.071719669	0.547384305
XLOC_002590	Kctd18	0.413355869	-0.38223396
XLOC_002594	Bzw1	0.012468598	0.698666603
XLOC_002595	Clk1	0.033517485	-1.298326994
XLOC_002596	Ppil3	0.752644223	0.225704596
XLOC_002597	Nif3l1	0.609415951	0.005844281
XLOC_002598	Orc2	0.786188184	-0.04174073
XLOC_002600	Fam126b	0.475064982	-0.415980092
XLOC_002601	Ndufb3	0.030602376	0.618909295
XLOC_002602	-	0.187690886	0.602716638
XLOC_002604	Als2cr12	0.558129152	-0.165183658
XLOC_002605	Gm20257	0.039521133	-0.670812496
XLOC_002606	Gm20257	0.686496493	-0.402183403
XLOC_002607	Cflar	0.081532165	1.511760358
XLOC_002608	Cflar	0.096893259	0.067174521
XLOC_002609	-	0.013029167	-1.189354866
XLOC_002610	Casp8,Gm28802	0.005967816	-1.109083288
XLOC_002611	Trak2	0.537153688	0.172259229
XLOC_002612	Stradb	0.29875274	0.314790484
XLOC_002615	Tmem237	0.391002219	0.056793559
XLOC_002616	Als2,Mpp4	0.245589205	0.056692163
XLOC_002621	Sumo1	0.246143003	0.747442474
XLOC_002623	Gm29596	0.331515376	-0.27865222
XLOC_002624	-	0.653574301	0.190752098
XLOC_002625	Nop58	0.001236174	1.185234304
XLOC_002626	-	0.255963284	0.208875983
XLOC_002627	-	0.553946127	-0.277590171
XLOC_002628	Bmpr2	0.489319925	0.161394044
XLOC_002629	-	0.928115647	-0.411891561
XLOC_002630	Gm37977	0.350699537	-0.750703743
XLOC_002631	Gm18829,Ica1l	0.000286538	-0.512941469
XLOC_002632	Gm37531	0.039170094	-1.651376189
XLOC_002633	Gm37531	0.05060492	-1.925886403
XLOC_002634	Gm37531	0.016012867	-1.928431775
XLOC_002635	Gm18829	0.017485486	-0.849021356
XLOC_002636	Wdr12	0.589280253	0.084796279
